event_id,customer_id,subscription_id,event_date,session_duration_minutes,pages_viewed,api_calls,feature_used,event_timestamp
EVT_002124,CUST_000007,SUB_001100,2023-03-30 12:00:00,5.652240531973895,13,0,feature_c,2023-03-30 12:00:00
EVT_002125,CUST_000461,SUB_002178,2023-03-30 13:00:00,127.72945540355695,9,4,feature_d,2023-03-30 13:00:00
EVT_002126,CUST_000999,SUB_000996,2023-03-30 14:00:00,5.830652799622061,11,2,feature_c,2023-03-30 14:00:00
EVT_002127,CUST_001334,SUB_001911,2023-03-30 15:00:00,25.153501029161887,11,3,feature_c,2023-03-30 15:00:00
EVT_002128,CUST_000133,SUB_001435,2023-03-30 16:00:00,25.269362767057874,16,4,feature_b,2023-03-30 16:00:00
EVT_002129,CUST_000384,SUB_001113,2023-03-30 17:00:00,13.995337697071802,12,4,feature_b,2023-03-30 17:00:00
EVT_002130,CUST_000055,SUB_000888,2023-03-30 18:00:00,90.77868910567628,14,3,feature_a,2023-03-30 18:00:00
EVT_002131,CUST_000992,SUB_000353,2023-03-30 19:00:00,55.7128652319948,6,4,feature_d,2023-03-30 19:00:00
EVT_002132,CUST_001383,SUB_002318,2023-03-30 20:00:00,53.12687993975902,11,5,feature_d,2023-03-30 20:00:00
EVT_002133,CUST_001994,SUB_001415,2023-03-30 21:00:00,109.66558657131738,7,5,feature_c,2023-03-30 21:00:00
EVT_002134,CUST_001137,SUB_000431,2023-03-30 22:00:00,18.325420164039187,11,3,feature_d,2023-03-30 22:00:00
EVT_002135,CUST_001111,SUB_000738,2023-03-30 23:00:00,3.0671543494331854,11,5,feature_d,2023-03-30 23:00:00
EVT_002136,CUST_000137,SUB_001779,2023-03-31 00:00:00,43.503352727484746,12,3,feature_d,2023-03-31 00:00:00
EVT_002137,CUST_001131,SUB_001331,2023-03-31 01:00:00,14.380418176959996,10,2,feature_d,2023-03-31 01:00:00
EVT_002138,CUST_001523,SUB_000507,2023-03-31 02:00:00,6.334417063962486,6,6,feature_a,2023-03-31 02:00:00
EVT_002139,CUST_000534,SUB_000054,2023-03-31 03:00:00,19.805728173251214,7,5,feature_b,2023-03-31 03:00:00
EVT_002140,CUST_000143,SUB_002084,2023-03-31 04:00:00,77.99697823564144,9,9,feature_b,2023-03-31 04:00:00
EVT_002141,CUST_000868,SUB_000899,2023-03-31 05:00:00,5.638976366093407,10,4,feature_d,2023-03-31 05:00:00
EVT_002142,CUST_000655,SUB_002102,2023-03-31 06:00:00,56.65448482845977,11,8,feature_a,2023-03-31 06:00:00
EVT_002143,CUST_000055,SUB_000523,2023-03-31 07:00:00,16.249110798705516,9,7,feature_d,2023-03-31 07:00:00
EVT_002144,CUST_000619,SUB_000462,2023-03-31 08:00:00,4.413334789379026,5,8,feature_d,2023-03-31 08:00:00
EVT_002145,CUST_001886,SUB_000696,2023-03-31 09:00:00,56.59179252837207,6,3,feature_a,2023-03-31 09:00:00
EVT_002146,CUST_001029,SUB_001501,2023-03-31 10:00:00,104.81946038005532,13,5,feature_d,2023-03-31 10:00:00
EVT_002147,CUST_000541,SUB_001772,2023-03-31 11:00:00,10.328449591761485,8,7,feature_b,2023-03-31 11:00:00
EVT_002148,CUST_000446,SUB_000715,2023-03-31 12:00:00,10.852184262028903,13,6,feature_b,2023-03-31 12:00:00
EVT_002149,CUST_001408,SUB_001234,2023-03-31 13:00:00,14.855753303362784,6,5,feature_a,2023-03-31 13:00:00
EVT_002150,CUST_001330,SUB_001846,2023-03-31 14:00:00,50.48129205602941,7,5,feature_b,2023-03-31 14:00:00
EVT_002151,CUST_000873,SUB_000988,2023-03-31 15:00:00,0.31415506559958134,10,2,feature_b,2023-03-31 15:00:00
EVT_002152,CUST_001880,SUB_001828,2023-03-31 16:00:00,7.606403110120527,10,6,feature_d,2023-03-31 16:00:00
EVT_002153,CUST_000638,SUB_000211,2023-03-31 17:00:00,36.71504373436099,9,7,feature_b,2023-03-31 17:00:00
EVT_002154,CUST_001325,SUB_000753,2023-03-31 18:00:00,15.608074741386243,15,1,feature_c,2023-03-31 18:00:00
EVT_002155,CUST_001656,SUB_000435,2023-03-31 19:00:00,12.027566768328512,12,6,feature_a,2023-03-31 19:00:00
EVT_002156,CUST_001428,SUB_001901,2023-03-31 20:00:00,61.73812591252503,8,2,feature_c,2023-03-31 20:00:00
EVT_002157,CUST_000610,SUB_000083,2023-03-31 21:00:00,74.78837760161032,13,5,feature_d,2023-03-31 21:00:00
EVT_002158,CUST_001701,SUB_001235,2023-03-31 22:00:00,88.68739738429656,4,5,feature_d,2023-03-31 22:00:00
EVT_002159,CUST_000836,SUB_000778,2023-03-31 23:00:00,9.546322291265591,9,8,feature_a,2023-03-31 23:00:00
EVT_002160,CUST_001854,SUB_000833,2023-04-01 00:00:00,73.08781815064907,8,3,feature_a,2023-04-01 00:00:00
EVT_002161,CUST_001776,SUB_001960,2023-04-01 01:00:00,40.06410854284805,11,5,feature_a,2023-04-01 01:00:00
EVT_002162,CUST_001585,SUB_000176,2023-04-01 02:00:00,5.024693742591346,10,6,feature_a,2023-04-01 02:00:00
EVT_002163,CUST_000779,SUB_001806,2023-04-01 03:00:00,28.26903479825488,20,6,feature_d,2023-04-01 03:00:00
EVT_002164,CUST_000836,SUB_002359,2023-04-01 04:00:00,0.8006337427883068,6,3,feature_d,2023-04-01 04:00:00
EVT_002165,CUST_000509,SUB_001717,2023-04-01 05:00:00,36.96892110092466,6,5,feature_d,2023-04-01 05:00:00
EVT_002166,CUST_001096,SUB_001724,2023-04-01 06:00:00,39.67903307326834,7,7,feature_c,2023-04-01 06:00:00
EVT_002167,CUST_000811,SUB_000185,2023-04-01 07:00:00,46.725082197619045,10,4,feature_a,2023-04-01 07:00:00
EVT_002168,CUST_000563,SUB_001494,2023-04-01 08:00:00,5.6812934722317285,10,7,feature_a,2023-04-01 08:00:00
EVT_002169,CUST_000264,SUB_001979,2023-04-01 09:00:00,29.686006043758045,7,4,feature_b,2023-04-01 09:00:00
EVT_002170,CUST_001250,SUB_001332,2023-04-01 10:00:00,5.911728691306749,14,7,feature_a,2023-04-01 10:00:00
EVT_002171,CUST_001216,SUB_000245,2023-04-01 11:00:00,87.9264859288256,12,5,feature_c,2023-04-01 11:00:00
EVT_002172,CUST_001397,SUB_001852,2023-04-01 12:00:00,33.718889932501455,19,7,feature_d,2023-04-01 12:00:00
EVT_002173,CUST_001774,SUB_000383,2023-04-01 13:00:00,3.005413594800794,6,5,feature_b,2023-04-01 13:00:00
EVT_002174,CUST_000009,SUB_000284,2023-04-01 14:00:00,6.211914405712142,13,2,feature_b,2023-04-01 14:00:00
EVT_002175,CUST_000301,SUB_000987,2023-04-01 15:00:00,32.67115673454247,15,2,feature_c,2023-04-01 15:00:00
EVT_002176,CUST_001382,SUB_000299,2023-04-01 16:00:00,19.42631960511309,14,3,feature_a,2023-04-01 16:00:00
EVT_002177,CUST_001763,SUB_000900,2023-04-01 17:00:00,39.98803006484224,10,2,feature_c,2023-04-01 17:00:00
EVT_002178,CUST_001977,SUB_001459,2023-04-01 18:00:00,9.888006647804211,11,2,feature_b,2023-04-01 18:00:00
EVT_002179,CUST_000804,SUB_001392,2023-04-01 19:00:00,32.181103519625466,7,6,feature_c,2023-04-01 19:00:00
EVT_002180,CUST_001075,SUB_002483,2023-04-01 20:00:00,5.842520429139081,3,4,feature_d,2023-04-01 20:00:00
EVT_002181,CUST_001775,SUB_000805,2023-04-01 21:00:00,23.538818516240497,12,6,feature_d,2023-04-01 21:00:00
EVT_002182,CUST_000098,SUB_002228,2023-04-01 22:00:00,94.95976137230193,8,5,feature_c,2023-04-01 22:00:00
EVT_002183,CUST_000592,SUB_001921,2023-04-01 23:00:00,29.68377005563009,15,6,feature_d,2023-04-01 23:00:00
EVT_002184,CUST_001036,SUB_000876,2023-04-02 00:00:00,1.5385972798272483,17,4,feature_d,2023-04-02 00:00:00
EVT_002185,CUST_001413,SUB_000693,2023-04-02 01:00:00,134.65399928089118,16,6,feature_a,2023-04-02 01:00:00
EVT_002186,CUST_001977,SUB_002387,2023-04-02 02:00:00,5.118893054514125,10,8,feature_a,2023-04-02 02:00:00
EVT_002187,CUST_000356,SUB_001996,2023-04-02 03:00:00,37.9827984929297,14,10,feature_d,2023-04-02 03:00:00
EVT_002188,CUST_001663,SUB_000729,2023-04-02 04:00:00,22.81260561001764,9,1,feature_d,2023-04-02 04:00:00
EVT_002189,CUST_001839,SUB_001186,2023-04-02 05:00:00,10.459531838354778,13,4,feature_b,2023-04-02 05:00:00
EVT_002190,CUST_000927,SUB_001581,2023-04-02 06:00:00,5.855292300891772,12,7,feature_d,2023-04-02 06:00:00
EVT_002191,CUST_000010,SUB_000104,2023-04-02 07:00:00,5.869585866273707,9,8,feature_d,2023-04-02 07:00:00
EVT_002192,CUST_000080,SUB_000438,2023-04-02 08:00:00,58.64240539110759,8,2,feature_b,2023-04-02 08:00:00
EVT_002193,CUST_001284,SUB_001521,2023-04-02 09:00:00,61.88638694481297,14,8,feature_a,2023-04-02 09:00:00
EVT_002194,CUST_000005,SUB_001351,2023-04-02 10:00:00,18.772817163675327,11,5,feature_b,2023-04-02 10:00:00
EVT_002195,CUST_001481,SUB_000508,2023-04-02 11:00:00,3.281774424309093,12,5,feature_a,2023-04-02 11:00:00
EVT_002196,CUST_000372,SUB_000250,2023-04-02 12:00:00,64.66768232298772,7,7,feature_a,2023-04-02 12:00:00
EVT_002197,CUST_000480,SUB_001214,2023-04-02 13:00:00,20.02534713363934,11,5,feature_c,2023-04-02 13:00:00
EVT_002198,CUST_000221,SUB_002094,2023-04-02 14:00:00,17.328329233640197,7,3,feature_c,2023-04-02 14:00:00
EVT_002199,CUST_001940,SUB_000878,2023-04-02 15:00:00,15.694893783514036,11,6,feature_c,2023-04-02 15:00:00
EVT_002200,CUST_001833,SUB_001274,2023-04-02 16:00:00,13.62457804130048,10,4,feature_a,2023-04-02 16:00:00
EVT_002201,CUST_001104,SUB_001017,2023-04-02 17:00:00,22.396780721105173,8,2,feature_c,2023-04-02 17:00:00
EVT_002202,CUST_001946,SUB_000063,2023-04-02 18:00:00,27.83126209284614,10,2,feature_a,2023-04-02 18:00:00
EVT_002203,CUST_000514,SUB_000319,2023-04-02 19:00:00,18.845074131764402,9,4,feature_c,2023-04-02 19:00:00
EVT_002204,CUST_001083,SUB_000859,2023-04-02 20:00:00,68.08848668588105,7,9,feature_b,2023-04-02 20:00:00
EVT_002205,CUST_000220,SUB_001547,2023-04-02 21:00:00,11.466870363237408,5,6,feature_c,2023-04-02 21:00:00
EVT_002206,CUST_001985,SUB_002076,2023-04-02 22:00:00,25.904677057925273,13,3,feature_a,2023-04-02 22:00:00
EVT_002207,CUST_000348,SUB_001674,2023-04-02 23:00:00,10.69827353433038,6,7,feature_c,2023-04-02 23:00:00
EVT_002208,CUST_001584,SUB_000436,2023-04-03 00:00:00,41.993551432953964,11,5,feature_a,2023-04-03 00:00:00
EVT_002209,CUST_000227,SUB_001989,2023-04-03 01:00:00,3.2316022277822096,10,1,feature_c,2023-04-03 01:00:00
EVT_002210,CUST_000289,SUB_001620,2023-04-03 02:00:00,6.27348429126514,6,5,feature_c,2023-04-03 02:00:00
EVT_002211,CUST_000292,SUB_000762,2023-04-03 03:00:00,48.46389230918083,16,3,feature_d,2023-04-03 03:00:00
EVT_002212,CUST_000809,SUB_000735,2023-04-03 04:00:00,6.070742039626689,4,3,feature_b,2023-04-03 04:00:00
EVT_002213,CUST_001216,SUB_002498,2023-04-03 05:00:00,29.48464478170052,18,6,feature_b,2023-04-03 05:00:00
EVT_002214,CUST_000955,SUB_000632,2023-04-03 06:00:00,105.44118201447706,8,4,feature_c,2023-04-03 06:00:00
EVT_002215,CUST_001497,SUB_001578,2023-04-03 07:00:00,22.20028479415616,9,5,feature_b,2023-04-03 07:00:00
EVT_002216,CUST_001280,SUB_001076,2023-04-03 08:00:00,6.2253576672304,9,8,feature_d,2023-04-03 08:00:00
EVT_002217,CUST_001978,SUB_002280,2023-04-03 09:00:00,11.600377236099936,13,5,feature_a,2023-04-03 09:00:00
EVT_002218,CUST_001529,SUB_001830,2023-04-03 10:00:00,52.02590710927329,5,7,feature_d,2023-04-03 10:00:00
EVT_002219,CUST_000387,SUB_001898,2023-04-03 11:00:00,13.000243118159938,10,4,feature_c,2023-04-03 11:00:00
EVT_002220,CUST_000614,SUB_000199,2023-04-03 12:00:00,38.567566210372846,5,7,feature_c,2023-04-03 12:00:00
EVT_002221,CUST_001421,SUB_000673,2023-04-03 13:00:00,45.06463588946475,6,7,feature_a,2023-04-03 13:00:00
EVT_002222,CUST_000365,SUB_000548,2023-04-03 14:00:00,20.865470331796224,23,6,feature_d,2023-04-03 14:00:00
EVT_002223,CUST_000657,SUB_000936,2023-04-03 15:00:00,45.865252419891625,11,7,feature_a,2023-04-03 15:00:00
EVT_002224,CUST_000289,SUB_002144,2023-04-03 16:00:00,11.433552464401654,6,6,feature_a,2023-04-03 16:00:00
EVT_002225,CUST_001792,SUB_000048,2023-04-03 17:00:00,21.780008257953945,9,5,feature_d,2023-04-03 17:00:00
EVT_002226,CUST_001332,SUB_000895,2023-04-03 18:00:00,34.8042535851687,15,6,feature_d,2023-04-03 18:00:00
EVT_002227,CUST_001301,SUB_002087,2023-04-03 19:00:00,5.5203227837712605,7,7,feature_b,2023-04-03 19:00:00
EVT_002228,CUST_001487,SUB_000913,2023-04-03 20:00:00,9.590540807777225,12,3,feature_d,2023-04-03 20:00:00
EVT_002229,CUST_000188,SUB_001176,2023-04-03 21:00:00,31.669739607160846,12,4,feature_b,2023-04-03 21:00:00
EVT_002230,CUST_000917,SUB_000675,2023-04-03 22:00:00,31.957656981270745,8,6,feature_d,2023-04-03 22:00:00
EVT_002231,CUST_001201,SUB_000769,2023-04-03 23:00:00,20.395241682982736,12,3,feature_c,2023-04-03 23:00:00
EVT_002232,CUST_001551,SUB_000210,2023-04-04 00:00:00,47.62814349628246,11,6,feature_c,2023-04-04 00:00:00
EVT_002233,CUST_000923,SUB_002480,2023-04-04 01:00:00,19.736580922992538,5,6,feature_d,2023-04-04 01:00:00
EVT_002234,CUST_000987,SUB_000146,2023-04-04 02:00:00,63.940307164863114,8,7,feature_d,2023-04-04 02:00:00
EVT_002235,CUST_000374,SUB_001522,2023-04-04 03:00:00,39.94321351709214,5,3,feature_a,2023-04-04 03:00:00
EVT_002236,CUST_001621,SUB_002329,2023-04-04 04:00:00,11.336732546217952,13,3,feature_b,2023-04-04 04:00:00
EVT_002237,CUST_000759,SUB_000494,2023-04-04 05:00:00,15.088402735417656,11,4,feature_b,2023-04-04 05:00:00
EVT_002238,CUST_001477,SUB_002456,2023-04-04 06:00:00,33.050311125791964,13,7,feature_d,2023-04-04 06:00:00
EVT_002239,CUST_000216,SUB_001649,2023-04-04 07:00:00,67.45785948624669,11,5,feature_d,2023-04-04 07:00:00
EVT_002240,CUST_001065,SUB_002320,2023-04-04 08:00:00,5.90632383222286,7,8,feature_b,2023-04-04 08:00:00
EVT_002241,CUST_000193,SUB_001143,2023-04-04 09:00:00,21.687386820438526,11,4,feature_d,2023-04-04 09:00:00
EVT_002242,CUST_001350,SUB_000045,2023-04-04 10:00:00,3.793589558321226,14,5,feature_d,2023-04-04 10:00:00
EVT_002243,CUST_001396,SUB_000310,2023-04-04 11:00:00,9.832428732744402,9,4,feature_a,2023-04-04 11:00:00
EVT_002244,CUST_001488,SUB_000330,2023-04-04 12:00:00,34.74908788583365,13,8,feature_d,2023-04-04 12:00:00
EVT_002245,CUST_000162,SUB_000010,2023-04-04 13:00:00,2.427668477149693,8,2,feature_c,2023-04-04 13:00:00
EVT_002246,CUST_000275,SUB_000907,2023-04-04 14:00:00,32.57312519420599,9,8,feature_b,2023-04-04 14:00:00
EVT_002247,CUST_000363,SUB_001400,2023-04-04 15:00:00,69.32188131837266,10,1,feature_c,2023-04-04 15:00:00
EVT_002248,CUST_001665,SUB_001591,2023-04-04 16:00:00,104.5735457782555,7,5,feature_b,2023-04-04 16:00:00
EVT_002249,CUST_000774,SUB_000007,2023-04-04 17:00:00,7.324588883673744,12,5,feature_a,2023-04-04 17:00:00
EVT_002250,CUST_000479,SUB_000983,2023-04-04 18:00:00,41.456876252681006,11,2,feature_c,2023-04-04 18:00:00
EVT_002251,CUST_000688,SUB_001750,2023-04-04 19:00:00,78.2612646503584,19,6,feature_b,2023-04-04 19:00:00
EVT_002252,CUST_000459,SUB_001393,2023-04-04 20:00:00,2.8744964976724696,10,9,feature_b,2023-04-04 20:00:00
EVT_002253,CUST_001288,SUB_000565,2023-04-04 21:00:00,16.034273332227887,13,3,feature_d,2023-04-04 21:00:00
EVT_002254,CUST_000538,SUB_002320,2023-04-04 22:00:00,75.55133441658327,14,6,feature_d,2023-04-04 22:00:00
EVT_002255,CUST_000973,SUB_000900,2023-04-04 23:00:00,6.799020260932708,12,3,feature_a,2023-04-04 23:00:00
EVT_002256,CUST_001409,SUB_002178,2023-04-05 00:00:00,81.43443275527498,12,4,feature_c,2023-04-05 00:00:00
EVT_002257,CUST_000084,SUB_000113,2023-04-05 01:00:00,22.471981287358606,11,5,feature_d,2023-04-05 01:00:00
EVT_002258,CUST_001731,SUB_000531,2023-04-05 02:00:00,3.1572517659947663,13,1,feature_c,2023-04-05 02:00:00
EVT_002259,CUST_001339,SUB_001522,2023-04-05 03:00:00,17.92841895556153,10,5,feature_c,2023-04-05 03:00:00
EVT_002260,CUST_000242,SUB_001044,2023-04-05 04:00:00,11.84738320637085,13,6,feature_d,2023-04-05 04:00:00
EVT_002261,CUST_001492,SUB_001743,2023-04-05 05:00:00,9.947102896211574,11,1,feature_c,2023-04-05 05:00:00
EVT_002262,CUST_000879,SUB_000032,2023-04-05 06:00:00,23.39225155646638,7,1,feature_d,2023-04-05 06:00:00
EVT_002263,CUST_001365,SUB_000132,2023-04-05 07:00:00,19.825783976176282,9,2,feature_c,2023-04-05 07:00:00
EVT_002264,CUST_001200,SUB_001726,2023-04-05 08:00:00,19.73149920946313,15,10,feature_b,2023-04-05 08:00:00
EVT_002265,CUST_001153,SUB_000974,2023-04-05 09:00:00,2.768121236880647,7,4,feature_b,2023-04-05 09:00:00
EVT_002266,CUST_000656,SUB_000025,2023-04-05 10:00:00,48.63289547223618,9,6,feature_a,2023-04-05 10:00:00
EVT_002267,CUST_001106,SUB_000544,2023-04-05 11:00:00,19.700946579304247,8,7,feature_a,2023-04-05 11:00:00
EVT_002268,CUST_001383,SUB_001261,2023-04-05 12:00:00,51.595305445323774,15,3,feature_b,2023-04-05 12:00:00
EVT_002269,CUST_000087,SUB_002065,2023-04-05 13:00:00,52.21966948890407,6,6,feature_d,2023-04-05 13:00:00
EVT_002270,CUST_001555,SUB_000933,2023-04-05 14:00:00,11.443757161665777,9,3,feature_d,2023-04-05 14:00:00
EVT_002271,CUST_000741,SUB_002336,2023-04-05 15:00:00,0.13067329329816962,11,8,feature_d,2023-04-05 15:00:00
EVT_002272,CUST_001995,SUB_001050,2023-04-05 16:00:00,72.65649441346171,16,11,feature_a,2023-04-05 16:00:00
EVT_002273,CUST_000984,SUB_000816,2023-04-05 17:00:00,42.90045322471936,8,4,feature_b,2023-04-05 17:00:00
EVT_002274,CUST_001661,SUB_001934,2023-04-05 18:00:00,3.403526532458932,6,2,feature_b,2023-04-05 18:00:00
EVT_002275,CUST_000470,SUB_000107,2023-04-05 19:00:00,36.29238655393145,16,7,feature_d,2023-04-05 19:00:00
EVT_002276,CUST_001521,SUB_000947,2023-04-05 20:00:00,0.6067935341722749,6,4,feature_d,2023-04-05 20:00:00
EVT_002277,CUST_001530,SUB_000737,2023-04-05 21:00:00,0.8445490219368177,9,2,feature_d,2023-04-05 21:00:00
EVT_002278,CUST_001377,SUB_002371,2023-04-05 22:00:00,22.38525343682131,8,5,feature_a,2023-04-05 22:00:00
EVT_002279,CUST_000415,SUB_000792,2023-04-05 23:00:00,3.0290197040891425,8,5,feature_a,2023-04-05 23:00:00
EVT_002280,CUST_001074,SUB_001867,2023-04-06 00:00:00,100.00884457953468,17,5,feature_d,2023-04-06 00:00:00
EVT_002281,CUST_001623,SUB_001355,2023-04-06 01:00:00,67.2817574899878,6,2,feature_d,2023-04-06 01:00:00
EVT_002282,CUST_000681,SUB_001385,2023-04-06 02:00:00,31.478556452485968,15,7,feature_d,2023-04-06 02:00:00
EVT_002283,CUST_001086,SUB_000288,2023-04-06 03:00:00,1.9748676672382917,8,5,feature_d,2023-04-06 03:00:00
EVT_002284,CUST_001112,SUB_001467,2023-04-06 04:00:00,11.783956661398932,16,8,feature_b,2023-04-06 04:00:00
EVT_002285,CUST_001724,SUB_001060,2023-04-06 05:00:00,13.943223708808791,9,5,feature_c,2023-04-06 05:00:00
EVT_002286,CUST_001213,SUB_001371,2023-04-06 06:00:00,19.66859677260132,5,7,feature_d,2023-04-06 06:00:00
EVT_002287,CUST_000898,SUB_000042,2023-04-06 07:00:00,5.5502583751356065,11,3,feature_a,2023-04-06 07:00:00
EVT_002288,CUST_000600,SUB_001149,2023-04-06 08:00:00,25.84780168443142,6,4,feature_a,2023-04-06 08:00:00
EVT_002289,CUST_001371,SUB_002056,2023-04-06 09:00:00,17.168833725049033,11,6,feature_b,2023-04-06 09:00:00
EVT_002290,CUST_001867,SUB_002231,2023-04-06 10:00:00,88.29246613397864,0,5,feature_c,2023-04-06 10:00:00
EVT_002291,CUST_001561,SUB_001076,2023-04-06 11:00:00,82.55781961985986,8,4,feature_b,2023-04-06 11:00:00
EVT_002292,CUST_001199,SUB_001873,2023-04-06 12:00:00,25.00498183178896,10,3,feature_d,2023-04-06 12:00:00
EVT_002293,CUST_001387,SUB_000532,2023-04-06 13:00:00,31.014189323209983,15,5,feature_c,2023-04-06 13:00:00
EVT_002294,CUST_000775,SUB_001318,2023-04-06 14:00:00,4.447917597532296,10,6,feature_c,2023-04-06 14:00:00
EVT_002295,CUST_000900,SUB_001231,2023-04-06 15:00:00,7.581930719204028,8,3,feature_a,2023-04-06 15:00:00
EVT_002296,CUST_001930,SUB_001500,2023-04-06 16:00:00,69.29294543637259,12,6,feature_a,2023-04-06 16:00:00
EVT_002297,CUST_001577,SUB_001993,2023-04-06 17:00:00,36.03589215232557,5,6,feature_b,2023-04-06 17:00:00
EVT_002298,CUST_000482,SUB_000953,2023-04-06 18:00:00,6.300534554502455,9,5,feature_d,2023-04-06 18:00:00
EVT_002299,CUST_001142,SUB_000068,2023-04-06 19:00:00,25.33377821478847,13,4,feature_b,2023-04-06 19:00:00
EVT_002300,CUST_000168,SUB_001866,2023-04-06 20:00:00,81.89105006819491,12,3,feature_b,2023-04-06 20:00:00
EVT_002301,CUST_001643,SUB_001948,2023-04-06 21:00:00,12.701439247653642,14,3,feature_b,2023-04-06 21:00:00
EVT_002302,CUST_000146,SUB_000300,2023-04-06 22:00:00,6.167228052837707,5,4,feature_b,2023-04-06 22:00:00
EVT_002303,CUST_001711,SUB_000026,2023-04-06 23:00:00,85.4324451661656,11,7,feature_b,2023-04-06 23:00:00
EVT_002304,CUST_001460,SUB_002153,2023-04-07 00:00:00,18.5559644686092,13,6,feature_d,2023-04-07 00:00:00
EVT_002305,CUST_000438,SUB_000585,2023-04-07 01:00:00,16.199498125563217,11,3,feature_d,2023-04-07 01:00:00
EVT_002306,CUST_000887,SUB_000809,2023-04-07 02:00:00,9.341510478921478,4,7,feature_c,2023-04-07 02:00:00
EVT_002307,CUST_001212,SUB_000633,2023-04-07 03:00:00,66.65374631123439,14,6,feature_a,2023-04-07 03:00:00
EVT_002308,CUST_000159,SUB_001738,2023-04-07 04:00:00,56.04951723397794,10,5,feature_d,2023-04-07 04:00:00
EVT_002309,CUST_000813,SUB_000658,2023-04-07 05:00:00,15.474662531201036,9,3,feature_b,2023-04-07 05:00:00
EVT_002310,CUST_001883,SUB_001239,2023-04-07 06:00:00,0.9327496426171035,13,6,feature_b,2023-04-07 06:00:00
EVT_002311,CUST_001955,SUB_002368,2023-04-07 07:00:00,17.75301454346631,10,2,feature_c,2023-04-07 07:00:00
EVT_002312,CUST_000401,SUB_000459,2023-04-07 08:00:00,5.984935446761804,11,6,feature_d,2023-04-07 08:00:00
EVT_002313,CUST_000585,SUB_000159,2023-04-07 09:00:00,4.620213159248027,9,6,feature_a,2023-04-07 09:00:00
EVT_002314,CUST_000863,SUB_000463,2023-04-07 10:00:00,14.981421612041922,9,4,feature_d,2023-04-07 10:00:00
EVT_002315,CUST_001041,SUB_000997,2023-04-07 11:00:00,3.1300624823802856,14,7,feature_d,2023-04-07 11:00:00
EVT_002316,CUST_000139,SUB_001545,2023-04-07 12:00:00,94.72249261679991,11,6,feature_c,2023-04-07 12:00:00
EVT_002317,CUST_001138,SUB_002288,2023-04-07 13:00:00,1.4611892566727442,11,4,feature_d,2023-04-07 13:00:00
EVT_002318,CUST_000327,SUB_000935,2023-04-07 14:00:00,15.393328363700917,9,4,feature_a,2023-04-07 14:00:00
EVT_002319,CUST_000224,SUB_001678,2023-04-07 15:00:00,5.327282305623137,5,5,feature_c,2023-04-07 15:00:00
EVT_002320,CUST_000557,SUB_000864,2023-04-07 16:00:00,35.02067602720408,10,4,feature_b,2023-04-07 16:00:00
EVT_002321,CUST_000438,SUB_001190,2023-04-07 17:00:00,2.462716191002351,11,7,feature_b,2023-04-07 17:00:00
EVT_002322,CUST_001573,SUB_002374,2023-04-07 18:00:00,23.743021487098023,6,6,feature_a,2023-04-07 18:00:00
EVT_002323,CUST_001741,SUB_000864,2023-04-07 19:00:00,44.49757430741038,9,3,feature_b,2023-04-07 19:00:00
EVT_002324,CUST_000385,SUB_001296,2023-04-07 20:00:00,89.90789073455396,6,4,feature_d,2023-04-07 20:00:00
EVT_002325,CUST_000520,SUB_001935,2023-04-07 21:00:00,35.9723005938385,14,5,feature_d,2023-04-07 21:00:00
EVT_002326,CUST_001276,SUB_000333,2023-04-07 22:00:00,3.1438788392782318,16,7,feature_c,2023-04-07 22:00:00
EVT_002327,CUST_000619,SUB_001643,2023-04-07 23:00:00,2.780586901770618,16,4,feature_a,2023-04-07 23:00:00
EVT_002328,CUST_001924,SUB_002397,2023-04-08 00:00:00,39.45808809565457,6,5,feature_c,2023-04-08 00:00:00
EVT_002329,CUST_001121,SUB_002221,2023-04-08 01:00:00,7.274738204245336,11,7,feature_c,2023-04-08 01:00:00
EVT_002330,CUST_000786,SUB_002163,2023-04-08 02:00:00,17.78490351881068,12,8,feature_d,2023-04-08 02:00:00
EVT_002331,CUST_001094,SUB_001718,2023-04-08 03:00:00,112.6776429182151,3,10,feature_c,2023-04-08 03:00:00
EVT_002332,CUST_000550,SUB_002408,2023-04-08 04:00:00,51.42842326356122,7,4,feature_c,2023-04-08 04:00:00
EVT_002333,CUST_001833,SUB_001689,2023-04-08 05:00:00,56.239892635763034,17,5,feature_a,2023-04-08 05:00:00
EVT_002334,CUST_001936,SUB_001782,2023-04-08 06:00:00,59.14882058351785,11,2,feature_a,2023-04-08 06:00:00
EVT_002335,CUST_000446,SUB_002123,2023-04-08 07:00:00,28.99164804303646,10,3,feature_d,2023-04-08 07:00:00
EVT_002336,CUST_001113,SUB_001104,2023-04-08 08:00:00,40.8695927368504,11,6,feature_d,2023-04-08 08:00:00
EVT_002337,CUST_001453,SUB_000071,2023-04-08 09:00:00,13.33994544932603,8,2,feature_c,2023-04-08 09:00:00
EVT_002338,CUST_001242,SUB_000451,2023-04-08 10:00:00,194.01206512325297,8,6,feature_c,2023-04-08 10:00:00
EVT_002339,CUST_000106,SUB_001778,2023-04-08 11:00:00,9.839383207324747,11,4,feature_d,2023-04-08 11:00:00
EVT_002340,CUST_001499,SUB_002414,2023-04-08 12:00:00,26.748485288539882,12,3,feature_a,2023-04-08 12:00:00
